Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
35408,12-17-2017,3.29E+15,1,burnt garlic tonkotsu ramen
35415,12-17-2017,4.44E+14,1,burnt garlic tonkotsu ramen
35416,12-17-2017,4.44E+14,1,burnt garlic tonkotsu ramen
35483,12-17-2017,7.92E+15,1,burnt garlic tonkotsu ramen
35484,12-17-2017,7.92E+15,1,burnt garlic tonkotsu ramen
35543,12-18-2017,2.04E+14,1,burnt garlic tonkotsu ramen
35544,12-18-2017,2.04E+14,1,burnt garlic tonkotsu ramen
35577,12-18-2017,7.64E+15,1,burnt garlic tonkotsu ramen
35578,12-18-2017,7.64E+15,1,burnt garlic tonkotsu ramen
35627,12-21-2017,5.85E+15,3,burnt garlic tonkotsu ramen
35628,12-21-2017,5.85E+15,3,burnt garlic tonkotsu ramen
35639,12-21-2017,5.27E+15,1,burnt garlic tonkotsu ramen
35640,12-21-2017,5.27E+15,1,burnt garlic tonkotsu ramen
35651,12-21-2017,4.81E+15,1,burnt garlic tonkotsu ramen
35652,12-21-2017,4.81E+15,1,burnt garlic tonkotsu ramen
35657,12-21-2017,2.10E+15,2,burnt garlic tonkotsu ramen
35658,12-21-2017,2.10E+15,2,burnt garlic tonkotsu ramen
35669,12-21-2017,9.99E+15,3,burnt garlic tonkotsu ramen
35670,12-21-2017,9.99E+15,3,burnt garlic tonkotsu ramen
35685,12-21-2017,9.38E+15,1,burnt garlic tonkotsu ramen
35686,12-21-2017,9.38E+15,1,burnt garlic tonkotsu ramen
35693,12-21-2017,1.18E+15,4,burnt garlic tonkotsu ramen
35694,12-21-2017,1.18E+15,4,burnt garlic tonkotsu ramen
35717,12-21-2017,4.97E+15,1,burnt garlic tonkotsu ramen
35718,12-21-2017,4.97E+15,1,burnt garlic tonkotsu ramen
35781,12-22-2017,3.16E+15,2,burnt garlic tonkotsu ramen
35782,12-22-2017,3.16E+15,2,burnt garlic tonkotsu ramen
35789,12-22-2017,1.96E+15,1,burnt garlic tonkotsu ramen
35790,12-22-2017,1.96E+15,1,burnt garlic tonkotsu ramen
35827,12-22-2017,3.61E+15,1,burnt garlic tonkotsu ramen
35828,12-22-2017,3.61E+15,1,burnt garlic tonkotsu ramen
35879,12-23-2017,1.51E+15,1,burnt garlic tonkotsu ramen
35880,12-23-2017,1.51E+15,1,burnt garlic tonkotsu ramen
35881,12-23-2017,6.31E+15,1,burnt garlic tonkotsu ramen
35882,12-23-2017,6.31E+15,1,burnt garlic tonkotsu ramen
35883,12-23-2017,3.16E+15,1,burnt garlic tonkotsu ramen
35884,12-23-2017,3.16E+15,1,burnt garlic tonkotsu ramen
35891,12-23-2017,5.26E+15,1,burnt garlic tonkotsu ramen
35892,12-23-2017,5.26E+15,1,burnt garlic tonkotsu ramen
35901,12-23-2017,2.51E+15,1,burnt garlic tonkotsu ramen
35902,12-23-2017,2.51E+15,1,burnt garlic tonkotsu ramen
35903,12-23-2017,5.14E+14,1,burnt garlic tonkotsu ramen
35904,12-23-2017,5.14E+14,1,burnt garlic tonkotsu ramen
35925,12-23-2017,2.01E+15,2,burnt garlic tonkotsu ramen
35926,12-23-2017,2.01E+15,2,burnt garlic tonkotsu ramen
35929,12-23-2017,4.65E+15,1,burnt garlic tonkotsu ramen
35930,12-23-2017,4.65E+15,1,burnt garlic tonkotsu ramen
35969,12-23-2017,4.77E+15,1,burnt garlic tonkotsu ramen
35970,12-23-2017,4.77E+15,1,burnt garlic tonkotsu ramen
35985,12-23-2017,7.32E+15,1,burnt garlic tonkotsu ramen
35986,12-23-2017,7.32E+15,1,burnt garlic tonkotsu ramen
36019,12-24-2017,6.60E+15,1,burnt garlic tonkotsu ramen
36020,12-24-2017,6.60E+15,1,burnt garlic tonkotsu ramen
36053,12-24-2017,9.08E+15,2,burnt garlic tonkotsu ramen
36054,12-24-2017,9.08E+15,2,burnt garlic tonkotsu ramen
36073,12-24-2017,2.54E+15,2,burnt garlic tonkotsu ramen
36074,12-24-2017,2.54E+15,2,burnt garlic tonkotsu ramen
36081,12-24-2017,4.16E+14,1,burnt garlic tonkotsu ramen
36082,12-24-2017,4.16E+14,1,burnt garlic tonkotsu ramen
36175,12-24-2017,2.87E+15,1,burnt garlic tonkotsu ramen
36176,12-24-2017,2.87E+15,1,burnt garlic tonkotsu ramen
36181,12-24-2017,5.32E+15,1,burnt garlic tonkotsu ramen
36182,12-24-2017,5.32E+15,1,burnt garlic tonkotsu ramen
36235,12-25-2017,8.36E+15,3,burnt garlic tonkotsu ramen
36236,12-25-2017,8.36E+15,3,burnt garlic tonkotsu ramen
36237,12-25-2017,4.07E+15,1,burnt garlic tonkotsu ramen
36238,12-25-2017,4.07E+15,1,burnt garlic tonkotsu ramen
36241,12-25-2017,2.60E+13,1,burnt garlic tonkotsu ramen
36242,12-25-2017,2.60E+13,1,burnt garlic tonkotsu ramen
36303,12-25-2017,4.93E+14,1,burnt garlic tonkotsu ramen
36304,12-25-2017,4.93E+14,1,burnt garlic tonkotsu ramen
36315,12-25-2017,1.60E+15,1,burnt garlic tonkotsu ramen
36316,12-25-2017,1.60E+15,1,burnt garlic tonkotsu ramen
36359,12-25-2017,9.80E+15,1,burnt garlic tonkotsu ramen
36360,12-25-2017,9.80E+15,1,burnt garlic tonkotsu ramen
36383,12-26-2017,8.10E+15,1,burnt garlic tonkotsu ramen
36384,12-26-2017,8.10E+15,1,burnt garlic tonkotsu ramen
36397,12-26-2017,8.14E+15,1,burnt garlic tonkotsu ramen
36398,12-26-2017,8.14E+15,1,burnt garlic tonkotsu ramen
36401,12-26-2017,1.90E+15,1,burnt garlic tonkotsu ramen
36402,12-26-2017,1.90E+15,1,burnt garlic tonkotsu ramen
36411,12-26-2017,4.86E+15,1,burnt garlic tonkotsu ramen
36412,12-26-2017,4.86E+15,1,burnt garlic tonkotsu ramen
36425,12-27-2017,7.95E+14,1,burnt garlic tonkotsu ramen
36426,12-27-2017,7.95E+14,1,burnt garlic tonkotsu ramen
36463,12-28-2017,3.22E+15,1,burnt garlic tonkotsu ramen
36464,12-28-2017,3.22E+15,1,burnt garlic tonkotsu ramen
36549,12-29-2017,5.04E+15,1,burnt garlic tonkotsu ramen
36550,12-29-2017,5.04E+15,1,burnt garlic tonkotsu ramen
36551,12-29-2017,6.52E+15,4,burnt garlic tonkotsu ramen
36552,12-29-2017,6.52E+15,4,burnt garlic tonkotsu ramen
36553,12-29-2017,2.82E+15,1,burnt garlic tonkotsu ramen
36554,12-29-2017,2.82E+15,1,burnt garlic tonkotsu ramen
36561,12-29-2017,9.68E+15,1,burnt garlic tonkotsu ramen
36562,12-29-2017,9.68E+15,1,burnt garlic tonkotsu ramen
36593,12-30-2017,8.37E+15,1,burnt garlic tonkotsu ramen
36594,12-30-2017,8.37E+15,1,burnt garlic tonkotsu ramen
36669,12-30-2017,2.09E+15,1,burnt garlic tonkotsu ramen
36670,12-30-2017,2.09E+15,1,burnt garlic tonkotsu ramen
36709,12-30-2017,5.34E+15,1,burnt garlic tonkotsu ramen
36710,12-30-2017,5.34E+15,1,burnt garlic tonkotsu ramen
36733,12-31-2017,6.28E+15,1,burnt garlic tonkotsu ramen
36734,12-31-2017,6.28E+15,1,burnt garlic tonkotsu ramen
36765,01-01-18,4.18E+15,1,burnt garlic tonkotsu ramen
36766,01-01-18,4.18E+15,1,burnt garlic tonkotsu ramen
36823,01-02-18,6.21E+15,1,burnt garlic tonkotsu ramen
36824,01-02-18,6.21E+15,1,burnt garlic tonkotsu ramen
36885,01-02-18,9.48E+15,2,burnt garlic tonkotsu ramen
36886,01-02-18,9.48E+15,2,burnt garlic tonkotsu ramen
36895,01-02-18,1.97E+15,1,burnt garlic tonkotsu ramen
36896,01-02-18,1.97E+15,1,burnt garlic tonkotsu ramen
36901,01-02-18,6.26E+15,1,burnt garlic tonkotsu ramen
36902,01-02-18,6.26E+15,1,burnt garlic tonkotsu ramen
36903,01-02-18,5.64E+15,1,burnt garlic tonkotsu ramen
36904,01-02-18,5.64E+15,1,burnt garlic tonkotsu ramen
36907,01-02-18,2.52E+15,1,burnt garlic tonkotsu ramen
36908,01-02-18,2.52E+15,1,burnt garlic tonkotsu ramen
36911,01-02-18,8.89E+15,2,burnt garlic tonkotsu ramen
36912,01-02-18,8.89E+15,2,burnt garlic tonkotsu ramen
36931,01-02-18,4.29E+14,1,burnt garlic tonkotsu ramen
36932,01-02-18,4.29E+14,1,burnt garlic tonkotsu ramen
36971,01-03-18,5.64E+14,1,burnt garlic tonkotsu ramen
36972,01-03-18,5.64E+14,1,burnt garlic tonkotsu ramen
36987,01-03-18,7.17E+15,1,burnt garlic tonkotsu ramen
36988,01-03-18,7.17E+15,1,burnt garlic tonkotsu ramen
36993,01-03-18,6.08E+15,2,burnt garlic tonkotsu ramen
36994,01-03-18,6.08E+15,2,burnt garlic tonkotsu ramen
37017,01-03-18,6.64E+15,1,burnt garlic tonkotsu ramen
37018,01-03-18,6.64E+15,1,burnt garlic tonkotsu ramen
37059,01-04-18,6.75E+15,1,burnt garlic tonkotsu ramen
37060,01-04-18,6.75E+15,1,burnt garlic tonkotsu ramen
37083,01-04-18,5.74E+15,1,burnt garlic tonkotsu ramen
37084,01-04-18,5.74E+15,1,burnt garlic tonkotsu ramen
37091,01-04-18,5.61E+15,1,burnt garlic tonkotsu ramen
37092,01-04-18,5.61E+15,1,burnt garlic tonkotsu ramen
37111,01-04-18,2.58E+15,1,burnt garlic tonkotsu ramen
37112,01-04-18,2.58E+15,1,burnt garlic tonkotsu ramen
37125,01-04-18,2.16E+15,1,burnt garlic tonkotsu ramen
37126,01-04-18,2.16E+15,1,burnt garlic tonkotsu ramen
37133,01-04-18,1.70E+15,1,burnt garlic tonkotsu ramen
37134,01-04-18,1.70E+15,1,burnt garlic tonkotsu ramen
37141,01-04-18,8.51E+15,1,burnt garlic tonkotsu ramen
37142,01-04-18,8.51E+15,1,burnt garlic tonkotsu ramen
37145,01-04-18,6.25E+14,1,burnt garlic tonkotsu ramen
37146,01-04-18,6.25E+14,1,burnt garlic tonkotsu ramen
37225,01-06-18,4.41E+15,1,burnt garlic tonkotsu ramen
37226,01-06-18,4.41E+15,1,burnt garlic tonkotsu ramen
37247,01-06-18,9.55E+15,1,burnt garlic tonkotsu ramen
37248,01-06-18,9.55E+15,1,burnt garlic tonkotsu ramen
37395,01-09-18,5.40E+15,1,burnt garlic tonkotsu ramen
37396,01-09-18,5.40E+15,1,burnt garlic tonkotsu ramen
37405,01-09-18,7.15E+15,1,burnt garlic tonkotsu ramen
37406,01-09-18,7.15E+15,1,burnt garlic tonkotsu ramen
37415,01-09-18,8.59E+15,1,burnt garlic tonkotsu ramen
37416,01-09-18,8.59E+15,1,burnt garlic tonkotsu ramen
37451,01-09-18,3.40E+15,1,burnt garlic tonkotsu ramen
37452,01-09-18,3.40E+15,1,burnt garlic tonkotsu ramen
37465,01-09-18,2.09E+15,1,burnt garlic tonkotsu ramen
37466,01-09-18,2.09E+15,1,burnt garlic tonkotsu ramen
37499,01-09-18,5.06E+15,1,burnt garlic tonkotsu ramen
37500,01-09-18,5.06E+15,1,burnt garlic tonkotsu ramen
37531,01-09-18,1.50E+15,1,burnt garlic tonkotsu ramen
37532,01-09-18,1.50E+15,1,burnt garlic tonkotsu ramen
37537,01-09-18,9.08E+15,1,burnt garlic tonkotsu ramen
37538,01-09-18,9.08E+15,1,burnt garlic tonkotsu ramen
37551,01-10-18,2.21E+15,4,burnt garlic tonkotsu ramen
37552,01-10-18,2.21E+15,4,burnt garlic tonkotsu ramen
37573,01-10-18,4.54E+15,1,burnt garlic tonkotsu ramen
37574,01-10-18,4.54E+15,1,burnt garlic tonkotsu ramen
37607,01-10-18,1.23E+15,1,burnt garlic tonkotsu ramen
37608,01-10-18,1.23E+15,1,burnt garlic tonkotsu ramen
37651,01-10-18,4.52E+15,1,burnt garlic tonkotsu ramen
37652,01-10-18,4.52E+15,1,burnt garlic tonkotsu ramen
37655,01-10-18,9.99E+15,2,burnt garlic tonkotsu ramen
37656,01-10-18,9.99E+15,2,burnt garlic tonkotsu ramen
37663,01-10-18,5.95E+15,2,burnt garlic tonkotsu ramen
37664,01-10-18,5.95E+15,2,burnt garlic tonkotsu ramen
37675,01-10-18,7.60E+15,1,burnt garlic tonkotsu ramen
37676,01-10-18,7.60E+15,1,burnt garlic tonkotsu ramen
37687,01-10-18,8.75E+15,1,burnt garlic tonkotsu ramen
37688,01-10-18,8.75E+15,1,burnt garlic tonkotsu ramen
37729,01-11-18,6.05E+15,2,burnt garlic tonkotsu ramen
37730,01-11-18,6.05E+15,2,burnt garlic tonkotsu ramen
37775,01-11-18,1.33E+15,1,burnt garlic tonkotsu ramen
37776,01-11-18,1.33E+15,1,burnt garlic tonkotsu ramen
37797,01-11-18,4.72E+15,1,burnt garlic tonkotsu ramen
37798,01-11-18,4.72E+15,1,burnt garlic tonkotsu ramen
37843,01-11-18,8.77E+15,1,burnt garlic tonkotsu ramen
37844,01-11-18,8.77E+15,1,burnt garlic tonkotsu ramen
37871,01-11-18,1.73E+15,1,burnt garlic tonkotsu ramen
37872,01-11-18,1.73E+15,1,burnt garlic tonkotsu ramen
37873,01-11-18,2.26E+15,1,burnt garlic tonkotsu ramen
37874,01-11-18,2.26E+15,1,burnt garlic tonkotsu ramen
37889,01-12-18,3.03E+15,1,burnt garlic tonkotsu ramen
37890,01-12-18,3.03E+15,1,burnt garlic tonkotsu ramen
37929,01-12-18,8.50E+15,1,burnt garlic tonkotsu ramen
37930,01-12-18,8.50E+15,1,burnt garlic tonkotsu ramen
37959,01-12-18,7.70E+15,1,burnt garlic tonkotsu ramen
37960,01-12-18,7.70E+15,1,burnt garlic tonkotsu ramen
37975,01-12-18,6.37E+15,1,burnt garlic tonkotsu ramen
37976,01-12-18,6.37E+15,1,burnt garlic tonkotsu ramen
37993,01-13-2018,4.46E+15,1,burnt garlic tonkotsu ramen
37994,01-13-2018,4.46E+15,1,burnt garlic tonkotsu ramen
37997,01-13-2018,7.91E+15,1,burnt garlic tonkotsu ramen
37998,01-13-2018,7.91E+15,1,burnt garlic tonkotsu ramen
38003,01-13-2018,3.32E+15,1,burnt garlic tonkotsu ramen
38004,01-13-2018,3.32E+15,1,burnt garlic tonkotsu ramen
38029,01-14-2018,8.49E+15,2,burnt garlic tonkotsu ramen
38030,01-14-2018,8.49E+15,2,burnt garlic tonkotsu ramen
38031,01-14-2018,1.82E+15,2,burnt garlic tonkotsu ramen
38032,01-14-2018,1.82E+15,2,burnt garlic tonkotsu ramen
38081,01-15-2018,7.92E+15,1,burnt garlic tonkotsu ramen
38082,01-15-2018,7.92E+15,1,burnt garlic tonkotsu ramen
38095,01-15-2018,8.15E+15,4,burnt garlic tonkotsu ramen
38096,01-15-2018,8.15E+15,4,burnt garlic tonkotsu ramen
38117,01-15-2018,4.89E+15,1,burnt garlic tonkotsu ramen
38118,01-15-2018,4.89E+15,1,burnt garlic tonkotsu ramen
38125,01-15-2018,8.47E+15,1,burnt garlic tonkotsu ramen
38126,01-15-2018,8.47E+15,1,burnt garlic tonkotsu ramen
38153,01-15-2018,9.52E+14,1,burnt garlic tonkotsu ramen
38154,01-15-2018,9.52E+14,1,burnt garlic tonkotsu ramen
38163,01-15-2018,3.83E+15,1,burnt garlic tonkotsu ramen
38164,01-15-2018,3.83E+15,1,burnt garlic tonkotsu ramen
38229,01-16-2018,4.90E+15,2,burnt garlic tonkotsu ramen
38230,01-16-2018,4.90E+15,2,burnt garlic tonkotsu ramen
38243,01-16-2018,4.39E+15,1,burnt garlic tonkotsu ramen
38244,01-16-2018,4.39E+15,1,burnt garlic tonkotsu ramen
38285,01-16-2018,2.16E+15,1,burnt garlic tonkotsu ramen
38286,01-16-2018,2.16E+15,1,burnt garlic tonkotsu ramen
38289,01-16-2018,2.37E+15,1,burnt garlic tonkotsu ramen
38290,01-16-2018,2.37E+15,1,burnt garlic tonkotsu ramen
38297,01-16-2018,3.95E+15,1,burnt garlic tonkotsu ramen
38298,01-16-2018,3.95E+15,1,burnt garlic tonkotsu ramen
38327,01-16-2018,3.26E+15,1,burnt garlic tonkotsu ramen
38328,01-16-2018,3.26E+15,1,burnt garlic tonkotsu ramen
38373,01-17-2018,3.63E+15,1,burnt garlic tonkotsu ramen
38374,01-17-2018,3.63E+15,1,burnt garlic tonkotsu ramen
38381,01-17-2018,8.77E+15,1,burnt garlic tonkotsu ramen
38382,01-17-2018,8.77E+15,1,burnt garlic tonkotsu ramen
38457,01-18-2018,6.91E+15,1,burnt garlic tonkotsu ramen
38458,01-18-2018,6.91E+15,1,burnt garlic tonkotsu ramen
38461,01-18-2018,7.46E+15,1,burnt garlic tonkotsu ramen
38462,01-18-2018,7.46E+15,1,burnt garlic tonkotsu ramen
38471,01-18-2018,3.54E+15,1,burnt garlic tonkotsu ramen
38472,01-18-2018,3.54E+15,1,burnt garlic tonkotsu ramen
38477,01-18-2018,6.02E+15,1,burnt garlic tonkotsu ramen
38478,01-18-2018,6.02E+15,1,burnt garlic tonkotsu ramen
38503,01-19-2018,5.52E+15,1,burnt garlic tonkotsu ramen
38504,01-19-2018,5.52E+15,1,burnt garlic tonkotsu ramen
38533,01-19-2018,3.94E+15,3,burnt garlic tonkotsu ramen
38534,01-19-2018,3.94E+15,3,burnt garlic tonkotsu ramen
38535,01-19-2018,1.23E+15,1,burnt garlic tonkotsu ramen
38536,01-19-2018,1.23E+15,1,burnt garlic tonkotsu ramen
38541,01-19-2018,4.44E+15,1,burnt garlic tonkotsu ramen
38542,01-19-2018,4.44E+15,1,burnt garlic tonkotsu ramen
38609,01-20-2018,9.56E+15,1,burnt garlic tonkotsu ramen
38610,01-20-2018,9.56E+15,1,burnt garlic tonkotsu ramen
38615,01-20-2018,1.50E+15,1,burnt garlic tonkotsu ramen
38616,01-20-2018,1.50E+15,1,burnt garlic tonkotsu ramen
38623,01-20-2018,2.26E+15,4,burnt garlic tonkotsu ramen
38624,01-20-2018,2.26E+15,4,burnt garlic tonkotsu ramen
38637,01-20-2018,6.10E+15,1,burnt garlic tonkotsu ramen
38638,01-20-2018,6.10E+15,1,burnt garlic tonkotsu ramen
38695,01-20-2018,8.45E+15,1,burnt garlic tonkotsu ramen
38696,01-20-2018,8.45E+15,1,burnt garlic tonkotsu ramen
38703,01-20-2018,4.23E+15,1,burnt garlic tonkotsu ramen
38704,01-20-2018,4.23E+15,1,burnt garlic tonkotsu ramen
38717,01-20-2018,5.77E+15,2,burnt garlic tonkotsu ramen
38718,01-20-2018,5.77E+15,2,burnt garlic tonkotsu ramen
38725,01-20-2018,5.32E+15,1,burnt garlic tonkotsu ramen
38726,01-20-2018,5.32E+15,1,burnt garlic tonkotsu ramen
38743,01-21-2018,5.97E+15,1,burnt garlic tonkotsu ramen
38744,01-21-2018,5.97E+15,1,burnt garlic tonkotsu ramen
38821,01-22-2018,4.99E+15,1,burnt garlic tonkotsu ramen
38822,01-22-2018,4.99E+15,1,burnt garlic tonkotsu ramen
38867,01-22-2018,6.74E+15,1,burnt garlic tonkotsu ramen
38868,01-22-2018,6.74E+15,1,burnt garlic tonkotsu ramen
38871,01-22-2018,9.39E+15,1,burnt garlic tonkotsu ramen
38872,01-22-2018,9.39E+15,1,burnt garlic tonkotsu ramen
38897,01-22-2018,8.99E+15,1,burnt garlic tonkotsu ramen
38898,01-22-2018,8.99E+15,1,burnt garlic tonkotsu ramen
38919,01-22-2018,9.22E+15,4,burnt garlic tonkotsu ramen
38920,01-22-2018,9.22E+15,4,burnt garlic tonkotsu ramen
38939,01-22-2018,4.42E+15,1,burnt garlic tonkotsu ramen
38940,01-22-2018,4.42E+15,1,burnt garlic tonkotsu ramen
38947,01-22-2018,4.26E+14,1,burnt garlic tonkotsu ramen
38948,01-22-2018,4.26E+14,1,burnt garlic tonkotsu ramen
38955,01-22-2018,3.67E+15,4,burnt garlic tonkotsu ramen
38956,01-22-2018,3.67E+15,4,burnt garlic tonkotsu ramen
38981,01-22-2018,8.52E+15,1,burnt garlic tonkotsu ramen
38982,01-22-2018,8.52E+15,1,burnt garlic tonkotsu ramen
39021,01-24-2018,1.71E+15,1,burnt garlic tonkotsu ramen
39022,01-24-2018,1.71E+15,1,burnt garlic tonkotsu ramen
39023,01-24-2018,8.37E+15,1,burnt garlic tonkotsu ramen
39024,01-24-2018,8.37E+15,1,burnt garlic tonkotsu ramen
39037,01-24-2018,9.70E+15,1,burnt garlic tonkotsu ramen
39038,01-24-2018,9.70E+15,1,burnt garlic tonkotsu ramen
39047,01-24-2018,6.08E+15,1,burnt garlic tonkotsu ramen
39048,01-24-2018,6.08E+15,1,burnt garlic tonkotsu ramen
39049,01-24-2018,6.90E+15,4,burnt garlic tonkotsu ramen
39050,01-24-2018,6.90E+15,4,burnt garlic tonkotsu ramen
39073,01-24-2018,8.99E+15,1,burnt garlic tonkotsu ramen
39074,01-24-2018,8.99E+15,1,burnt garlic tonkotsu ramen
39077,01-24-2018,7.99E+14,1,burnt garlic tonkotsu ramen
39078,01-24-2018,7.99E+14,1,burnt garlic tonkotsu ramen
39095,01-24-2018,1.90E+15,1,burnt garlic tonkotsu ramen
39096,01-24-2018,1.90E+15,1,burnt garlic tonkotsu ramen
39099,01-24-2018,1.45E+15,1,burnt garlic tonkotsu ramen
39100,01-24-2018,1.45E+15,1,burnt garlic tonkotsu ramen
39135,01-24-2018,7.56E+15,1,burnt garlic tonkotsu ramen
39136,01-24-2018,7.56E+15,1,burnt garlic tonkotsu ramen
39145,01-24-2018,5.32E+15,1,burnt garlic tonkotsu ramen
39146,01-24-2018,5.32E+15,1,burnt garlic tonkotsu ramen
39169,01-24-2018,7.03E+15,1,burnt garlic tonkotsu ramen
39170,01-24-2018,7.03E+15,1,burnt garlic tonkotsu ramen
39171,01-24-2018,5.15E+14,1,burnt garlic tonkotsu ramen
39172,01-24-2018,5.15E+14,1,burnt garlic tonkotsu ramen
39209,01-25-2018,3.90E+15,1,burnt garlic tonkotsu ramen
39210,01-25-2018,3.90E+15,1,burnt garlic tonkotsu ramen
39219,01-26-2018,1.62E+15,1,burnt garlic tonkotsu ramen
39220,01-26-2018,1.62E+15,1,burnt garlic tonkotsu ramen
39243,01-26-2018,4.44E+15,1,burnt garlic tonkotsu ramen
39244,01-26-2018,4.44E+15,1,burnt garlic tonkotsu ramen
39263,01-26-2018,6.08E+15,1,burnt garlic tonkotsu ramen
39264,01-26-2018,6.08E+15,1,burnt garlic tonkotsu ramen
39265,01-26-2018,7.31E+15,1,burnt garlic tonkotsu ramen
39266,01-26-2018,7.31E+15,1,burnt garlic tonkotsu ramen
39287,01-26-2018,2.61E+15,1,burnt garlic tonkotsu ramen
39288,01-26-2018,2.61E+15,1,burnt garlic tonkotsu ramen
39301,01-26-2018,2.84E+15,1,burnt garlic tonkotsu ramen
39302,01-26-2018,2.84E+15,1,burnt garlic tonkotsu ramen
39313,01-26-2018,3.55E+15,2,burnt garlic tonkotsu ramen
39314,01-26-2018,3.55E+15,2,burnt garlic tonkotsu ramen
39333,01-27-2018,1.75E+15,1,burnt garlic tonkotsu ramen
39334,01-27-2018,1.75E+15,1,burnt garlic tonkotsu ramen
39361,01-27-2018,7.62E+15,1,burnt garlic tonkotsu ramen
39362,01-27-2018,7.62E+15,1,burnt garlic tonkotsu ramen
39389,01-27-2018,6.18E+15,1,burnt garlic tonkotsu ramen
39390,01-27-2018,6.18E+15,1,burnt garlic tonkotsu ramen
39399,01-27-2018,5.05E+15,1,burnt garlic tonkotsu ramen
39400,01-27-2018,5.05E+15,1,burnt garlic tonkotsu ramen
39409,01-27-2018,8.12E+15,1,burnt garlic tonkotsu ramen
39410,01-27-2018,8.12E+15,1,burnt garlic tonkotsu ramen
39427,01-27-2018,9.18E+15,1,burnt garlic tonkotsu ramen
39428,01-27-2018,9.18E+15,1,burnt garlic tonkotsu ramen
39431,01-27-2018,2.22E+14,3,burnt garlic tonkotsu ramen
39432,01-27-2018,2.22E+14,3,burnt garlic tonkotsu ramen
39443,01-28-2018,8.46E+15,1,burnt garlic tonkotsu ramen
39444,01-28-2018,8.46E+15,1,burnt garlic tonkotsu ramen
39477,01-28-2018,1.02E+15,1,burnt garlic tonkotsu ramen
39478,01-28-2018,1.02E+15,1,burnt garlic tonkotsu ramen
39493,01-28-2018,4.45E+15,1,burnt garlic tonkotsu ramen
39494,01-28-2018,4.45E+15,1,burnt garlic tonkotsu ramen
39517,01-28-2018,3.71E+15,1,burnt garlic tonkotsu ramen
39518,01-28-2018,3.71E+15,1,burnt garlic tonkotsu ramen
39527,01-29-2018,7.77E+15,1,burnt garlic tonkotsu ramen
39528,01-29-2018,7.77E+15,1,burnt garlic tonkotsu ramen
39571,01-29-2018,1.14E+15,1,burnt garlic tonkotsu ramen
39572,01-29-2018,1.14E+15,1,burnt garlic tonkotsu ramen
39573,01-29-2018,8.86E+15,3,burnt garlic tonkotsu ramen
39574,01-29-2018,8.86E+15,3,burnt garlic tonkotsu ramen
39579,01-29-2018,4.33E+15,1,burnt garlic tonkotsu ramen
39580,01-29-2018,4.33E+15,1,burnt garlic tonkotsu ramen
39601,01-29-2018,3.78E+15,1,burnt garlic tonkotsu ramen
39602,01-29-2018,3.78E+15,1,burnt garlic tonkotsu ramen
39631,01-29-2018,2.73E+15,3,burnt garlic tonkotsu ramen
39632,01-29-2018,2.73E+15,3,burnt garlic tonkotsu ramen
39659,01-30-2018,6.11E+15,1,burnt garlic tonkotsu ramen
39660,01-30-2018,6.11E+15,1,burnt garlic tonkotsu ramen
39689,01-30-2018,7.08E+15,1,burnt garlic tonkotsu ramen
39690,01-30-2018,7.08E+15,1,burnt garlic tonkotsu ramen
39705,01-30-2018,6.89E+15,1,burnt garlic tonkotsu ramen
39706,01-30-2018,6.89E+15,1,burnt garlic tonkotsu ramen
39717,01-30-2018,3.22E+15,1,burnt garlic tonkotsu ramen
39718,01-30-2018,3.22E+15,1,burnt garlic tonkotsu ramen
39753,01-30-2018,9.29E+15,1,burnt garlic tonkotsu ramen
39754,01-30-2018,9.29E+15,1,burnt garlic tonkotsu ramen
39783,01-31-2018,9.12E+15,3,burnt garlic tonkotsu ramen
39784,01-31-2018,9.12E+15,3,burnt garlic tonkotsu ramen
39787,01-31-2018,3.02E+15,1,burnt garlic tonkotsu ramen
39788,01-31-2018,3.02E+15,1,burnt garlic tonkotsu ramen
39821,01-31-2018,3.39E+15,1,burnt garlic tonkotsu ramen
39822,01-31-2018,3.39E+15,1,burnt garlic tonkotsu ramen
39835,01-31-2018,2.10E+15,1,burnt garlic tonkotsu ramen
39836,01-31-2018,2.10E+15,1,burnt garlic tonkotsu ramen
39861,01-31-2018,9.35E+15,1,burnt garlic tonkotsu ramen
39862,01-31-2018,9.35E+15,1,burnt garlic tonkotsu ramen
39901,02-01-18,2.29E+15,1,burnt garlic tonkotsu ramen
39902,02-01-18,2.29E+15,1,burnt garlic tonkotsu ramen
39913,02-01-18,8.98E+15,1,burnt garlic tonkotsu ramen
39914,02-01-18,8.98E+15,1,burnt garlic tonkotsu ramen
39931,02-01-18,2.09E+15,1,burnt garlic tonkotsu ramen
39932,02-01-18,2.09E+15,1,burnt garlic tonkotsu ramen
39951,02-01-18,1.71E+15,3,burnt garlic tonkotsu ramen
39952,02-01-18,1.71E+15,3,burnt garlic tonkotsu ramen
39977,02-02-18,9.56E+15,1,burnt garlic tonkotsu ramen
39978,02-02-18,9.56E+15,1,burnt garlic tonkotsu ramen
39985,02-02-18,2.68E+15,1,burnt garlic tonkotsu ramen
39986,02-02-18,2.68E+15,1,burnt garlic tonkotsu ramen
40061,02-02-18,5.40E+15,1,burnt garlic tonkotsu ramen
40062,02-02-18,5.40E+15,1,burnt garlic tonkotsu ramen
40101,02-02-18,4.40E+15,1,burnt garlic tonkotsu ramen
